;;;;;;;;;;;;"reported significance as indicated by eye-catcher (""stars""): 1 means p-value smaller than 0.01, 5 means p-value smaller than 0.05 and so on. If no significance reported, type in 0. Use German decimal seperator, i.e. "","" instead of "".""";"significance thresholds in the paper by which results are distinguished; e.g. if there are three thresholds <0.01, <0.05, <0.1, then S(10), S(5) and S(1) should contain 1 and S(0.1) and S(15) should contain zero";;;;;coder: HK for Henning Kosmalla and PP for Peter Pütz;cross-checked: yes (1) or no(0);;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;2;4;0.98;0.52;;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;2;5;0.37;0.10;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;2;6;0.21;0.66;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;2;7;2.68;3.58;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;3;1;0.04;0.02;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;3;2;0.05;0.05;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;3;3;0.58;0.21;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;3;4;0.37;0.10;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;3;5;0.03;0.01;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;3;6;-0.11;0.19;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;3;7;0.32;0.29;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;4;1;1;0.02;0.06;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;4;1;2;-0.01;0.01;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;4;1;3;0.43;0.13;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;4;1;4;0.08;0.04;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;4;1;5;0.25;0.12;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;4;1;6;0.06;0.05;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;1;1;-0.030;0.024;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;1;2;-0.177;0.088;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;1;3;-0.025;0.024;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;10;1;-0.215;0.073;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;10;2;0.240;0.217;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;10;3;-0.185;0.080;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;11;1;-0.228;0.075;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;11;2;0.123;0.223;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;11;3;-0.201;0.082;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;12;1;-0.277;0.079;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;12;2;0.167;0.224;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;12;3;-0.243;0.085;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;13;1;-0.237;0.082;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;13;2;0.267;0.239;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;13;3;-0.211;0.091;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;14;1;-0.288;0.087;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;14;2;0.224;0.232;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;14;3;-0.260;0.095;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;15;1;-0.344;0.113;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;15;2;0.329;0.271;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;15;3;-0.316;0.117;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;16;3;0.106;0.065;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;17;3;0.158;0.048;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;2;1;-0.071;0.030;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;2;2;-0.155;0.110;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;2;3;-0.053;0.029;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;3;1;-0.065;0.035;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;3;2;0.013;0.103;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;3;3;-0.059;0.037;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;4;1;-0.079;0.044;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;4;2;0.083;0.119;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;4;3;-0.072;0.046;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;15;6;-0.042;0.047;;;10;0;1;1;1;0;PP;1;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;5;2;0.068;0.134;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;5;3;-0.093;0.051;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;6;1;-0.142;0.056;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;6;2;0.097;0.146;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;6;3;-0.137;0.059;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;7;1;-0.132;0.056;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;7;2;0.072;0.159;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;7;3;-0.123;0.061;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;8;1;-0.135;0.065;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;8;2;0.165;0.193;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;8;3;-0.125;0.071;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;9;1;-0.186;0.073;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;9;2;0.196;0.201;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;2;9;3;-0.162;0.079;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;1;1;-0.021;0.023;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;10;1;-0.080;0.070;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;11;1;-0.111;0.073;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;12;1;-0.150;0.079;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;13;1;-0.140;0.081;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;14;1;-0.146;0.090;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;15;1;-0.189;0.097;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;16;1;-0.220;0.097;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;17;1;-0.234;0.100;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;18;1;-0.277;0.103;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;19;1;-0.240;0.106;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;2;1;-0.045;0.033;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;20;1;-0.288;0.112;;;5;0;1;1;0;0;PP;;;1;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;21;1;-0.340;0.139;;;5;0;1;1;0;0;PP;;;1;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;3;1;-0.033;0.037;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;4;1;-0.009;0.040;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;5;1;-0.012;0.040;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;6;1;-0.025;0.045;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;7;1;-0.042;0.050;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;8;1;-0.082;0.052;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;3;9;1;-0.078;0.058;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;1;1;0.016;0.013;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;1;2;0.097;0.050;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;10;1;-0.034;0.031;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;10;2;0.142;0.133;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;11;1;-0.031;0.036;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;11;2;0.049;0.157;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;12;1;-0.019;0.037;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;12;2;0.042;0.174;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;13;1;0.003;0.035;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;13;2;-0.047;0.149;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;14;1;0.000;0.039;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;14;2;0.026;0.167;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;15;1;0.010;0.044;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;15;2;-0.019;0.197;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;2;1;0.038;0.016;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;2;2;-0.042;0.055;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;3;1;0.006;0.024;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;3;2;0.012;0.080;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;4;1;0.008;0.028;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;4;2;-0.018;0.081;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;5;1;-0.007;0.027;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;5;2;0.042;0.085;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;6;1;-0.002;0.029;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;6;2;0.025;0.090;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;7;1;-0.015;0.037;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;7;2;0.037;0.098;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;8;1;0.008;0.038;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;8;2;-0.005;0.112;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;9;1;-0.022;0.030;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;4;9;2;0.096;0.122;;;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;1;1;-0.050;0.171;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;1;2;-0.055;0.155;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;1;3;-0.044;0.159;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;1;4;0.005;0.041;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;10;1;0.219;0.188;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;10;2;0.128;0.164;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;10;3;0.157;0.159;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;10;4;0.090;0.053;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;11;1;0.195;0.190;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;11;2;0.084;0.166;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;11;3;0.118;0.163;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;11;4;0.111;0.057;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;12;1;0.190;0.187;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;12;2;0.051;0.174;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;12;3;0.063;0.167;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;12;4;0.140;0.053;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;13;1;0.319;0.198;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;13;2;0.193;0.177;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;13;3;0.201;0.174;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;13;4;0.126;0.058;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;14;1;0.232;0.219;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;14;2;0.089;0.195;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;14;3;0.104;0.191;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;14;4;0.143;0.065;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;15;1;0.288;0.277;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;15;2;0.116;0.256;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;15;3;0.131;0.251;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;15;4;0.172;0.071;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;2;1;-0.005;0.107;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;2;2;-0.004;0.096;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;2;3;0.010;0.097;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;2;4;-0.001;0.039;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;3;1;-0.046;0.191;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;3;2;-0.064;0.186;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;3;3;-0.053;0.184;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;3;4;0.017;0.049;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;4;1;-0.078;0.206;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;4;2;-0.066;0.168;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;4;3;-0.044;0.165;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;4;4;-0.012;0.057;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;5;1;0.116;0.146;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;5;2;0.046;0.129;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;5;3;0.075;0.127;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;5;4;0.071;0.041;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;6;1;0.093;0.149;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;6;2;0.030;0.131;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;6;3;0.054;0.128;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;6;4;0.062;0.043;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;7;1;-0.026;0.155;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;7;2;-0.016;0.137;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;7;3;0.016;0.131;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;7;4;-0.010;0.045;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;8;1;0.157;0.167;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;8;2;0.081;0.155;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;8;3;0.110;0.150;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;8;4;0.076;0.040;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;9;1;0.213;0.187;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;9;2;0.100;0.170;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;9;3;0.129;0.164;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;5;9;4;0.112;0.047;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;1;1;-0.030;0.024;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;1;2;-0.003;0.033;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;10;1;-0.215;0.073;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;11;1;-0.228;0.075;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;12;1;-0.277;0.079;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;13;1;-0.237;0.082;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;13;2;-0.200;0.071;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;14;1;-0.288;0.087;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;14;2;-0.337;0.082;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;15;1;-0.344;0.113;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;15;2;-0.389;0.082;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;2;1;-0.071;0.030;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;2;2;0.006;0.036;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;3;1;-0.065;0.035;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;3;2;0.019;0.042;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;4;1;-0.079;0.044;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;4;2;-0.013;0.036;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;18;3;-0.101;0.034;;;5;0;1;1;1;0;PP;1;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;5;2;-0.036;0.038;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;6;1;-0.142;0.056;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;6;2;-0.060;0.041;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;7;1;-0.132;0.056;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;7;2;-0.024;0.045;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;8;1;-0.135;0.065;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;8;2;-0.057;0.055;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1611;Goolsbee;6;9;1;-0.186;0.073;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;10;4;1;-0.272;0.105;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;2;6;0.098;0.035;;;5;0;1;1;1;0;PP;1;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;5;2;0.101;0.065;;;10;0;1;1;1;0;PP;1;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;10;4;4;-0.222;0.103;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;12;4;1;0.178;0.018;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;12;4;2;0.161;0.017;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;12;4;3;0.177;0.018;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;12;4;4;0.161;0.017;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;3;4;1;-0.114;0.055;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;3;4;2;-0.106;0.051;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;3;4;3;-0.111;0.055;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;3;4;4;-0.104;0.051;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1679;Brown;4;6;1;-0.108;0.055;;;10;0;1;1;1;0;PP;;;;
